Date_ID,Date,Year,Month,Month Name,Quarter
D-0042931,2017-04-01T00:00:00,2017,4,April,Q2
D-0042932,2017-05-01T00:00:00,2017,5,May,Q2
D-0042933,2017-06-01T00:00:00,2017,6,June,Q2
D-0042934,2017-07-01T00:00:00,2017,7,July,Q3
D-0042935,2017-08-01T00:00:00,2017,8,August,Q3
D-0042936,2017-09-01T00:00:00,2017,9,September,Q3
D-0042937,2017-10-01T00:00:00,2017,10,October,Q4
D-0042938,2017-11-01T00:00:00,2017,11,November,Q4
D-0042939,2017-12-01T00:00:00,2017,12,December,Q4
D-0042940,2018-01-01T00:00:00,2018,1,January,Q1
D-0042941,2018-02-01T00:00:00,2018,2,February,Q1
D-0042942,2018-03-01T00:00:00,2018,3,March,Q1
D-0042943,2018-04-01T00:00:00,2018,4,April,Q2
D-0042944,2018-05-01T00:00:00,2018,5,May,Q2
D-0042945,2018-06-01T00:00:00,2018,6,June,Q2
D-0042946,2018-07-01T00:00:00,2018,7,July,Q3
D-0042947,2018-08-01T00:00:00,2018,8,August,Q3
D-0042948,2018-09-01T00:00:00,2018,9,September,Q3
D-0042949,2018-10-01T00:00:00,2018,10,October,Q4
D-0042950,2018-11-01T00:00:00,2018,11,November,Q4
D-0042951,2018-12-01T00:00:00,2018,12,December,Q4
D-0042952,2019-01-01T00:00:00,2019,1,January,Q1
D-0042953,2019-02-01T00:00:00,2019,2,February,Q1
D-0042954,2019-03-01T00:00:00,2019,3,March,Q1
D-0042955,2019-04-01T00:00:00,2019,4,April,Q2
D-0042956,2019-05-01T00:00:00,2019,5,May,Q2
D-0042957,2019-06-01T00:00:00,2019,6,June,Q2
D-0042958,2019-07-01T00:00:00,2019,7,July,Q3
D-0042959,2019-08-01T00:00:00,2019,8,August,Q3
D-0042960,2019-09-01T00:00:00,2019,9,September,Q3
D-0042961,2019-10-01T00:00:00,2019,10,October,Q4
D-0042962,2019-11-01T00:00:00,2019,11,November,Q4
D-0042963,2019-12-01T00:00:00,2019,12,December,Q4
D-0042964,2020-01-01T00:00:00,2020,1,January,Q1
D-0042965,2020-02-01T00:00:00,2020,2,February,Q1
D-0042966,2020-03-01T00:00:00,2020,3,March,Q1
D-0042967,2020-04-01T00:00:00,2020,4,April,Q2
D-0042968,2020-05-01T00:00:00,2020,5,May,Q2
D-0042969,2020-06-01T00:00:00,2020,6,June,Q2
D-0042970,2020-07-01T00:00:00,2020,7,July,Q3
D-0042971,2020-08-01T00:00:00,2020,8,August,Q3
D-0042972,2020-09-01T00:00:00,2020,9,September,Q3
D-0042973,2020-10-01T00:00:00,2020,10,October,Q4
D-0042974,2020-11-01T00:00:00,2020,11,November,Q4
D-0042975,2020-12-01T00:00:00,2020,12,December,Q4
D-0042976,2021-01-01T00:00:00,2021,1,January,Q1
D-0042977,2021-02-01T00:00:00,2021,2,February,Q1
D-0042978,2021-03-01T00:00:00,2021,3,March,Q1
D-0042979,2021-04-01T00:00:00,2021,4,April,Q2
D-0042980,2021-05-01T00:00:00,2021,5,May,Q2
D-0042981,2021-06-01T00:00:00,2021,6,June,Q2
D-0042982,2021-07-01T00:00:00,2021,7,July,Q3
D-0042983,2021-08-01T00:00:00,2021,8,August,Q3
D-0042984,2021-09-01T00:00:00,2021,9,September,Q3
D-0042985,2021-10-01T00:00:00,2021,10,October,Q4
D-0042986,2021-11-01T00:00:00,2021,11,November,Q4
D-0042987,2021-12-01T00:00:00,2021,12,December,Q4
D-0042988,2022-01-01T00:00:00,2022,1,January,Q1
D-0042989,2022-02-01T00:00:00,2022,2,February,Q1
D-0042990,2022-03-01T00:00:00,2022,3,March,Q1
D-0042991,2022-04-01T00:00:00,2022,4,April,Q2
D-0042992,2022-05-01T00:00:00,2022,5,May,Q2
D-0042993,2022-06-01T00:00:00,2022,6,June,Q2
D-0042994,2022-07-01T00:00:00,2022,7,July,Q3
D-0042995,2022-08-01T00:00:00,2022,8,August,Q3
D-0042996,2022-09-01T00:00:00,2022,9,September,Q3
D-0042997,2022-10-01T00:00:00,2022,10,October,Q4
D-0042998,2022-11-01T00:00:00,2022,11,November,Q4
D-0042999,2022-12-01T00:00:00,2022,12,December,Q4
D-0043000,2023-01-01T00:00:00,2023,1,January,Q1
D-0043001,2023-02-01T00:00:00,2023,2,February,Q1
D-0043002,2023-03-01T00:00:00,2023,3,March,Q1
D-0043003,2023-04-01T00:00:00,2023,4,April,Q2
D-0043004,2023-05-01T00:00:00,2023,5,May,Q2
D-0043005,2023-06-01T00:00:00,2023,6,June,Q2
D-0043006,2023-07-01T00:00:00,2023,7,July,Q3
D-0043007,2023-08-01T00:00:00,2023,8,August,Q3
D-0043008,2023-09-01T00:00:00,2023,9,September,Q3
D-0043009,2023-10-01T00:00:00,2023,10,October,Q4
D-0043010,2023-11-01T00:00:00,2023,11,November,Q4
D-0043011,2023-12-01T00:00:00,2023,12,December,Q4
D-0043012,2024-01-01T00:00:00,2024,1,January,Q1
D-0043013,2024-02-01T00:00:00,2024,2,February,Q1
D-0043014,2024-03-01T00:00:00,2024,3,March,Q1
D-0043015,2024-04-01T00:00:00,2024,4,April,Q2
D-0043016,2024-05-01T00:00:00,2024,5,May,Q2
D-0043017,2024-06-01T00:00:00,2024,6,June,Q2
D-0043018,2024-07-01T00:00:00,2024,7,July,Q3
D-0043019,2024-08-01T00:00:00,2024,8,August,Q3
D-0043020,2024-09-01T00:00:00,2024,9,September,Q3
D-0043021,2024-10-01T00:00:00,2024,10,October,Q4
D-0043022,2024-11-01T00:00:00,2024,11,November,Q4
D-0043023,2024-12-01T00:00:00,2024,12,December,Q4
D-0043024,2025-01-01T00:00:00,2025,1,January,Q1
D-0043025,2025-02-01T00:00:00,2025,2,February,Q1
D-0043026,2025-03-01T00:00:00,2025,3,March,Q1
D-0043027,2000-01-01T00:00:00,2000,1,January,Q1
D-0043028,2000-02-01T00:00:00,2000,2,February,Q1
D-0043029,2000-03-01T00:00:00,2000,3,March,Q1
D-0043030,2000-04-01T00:00:00,2000,4,April,Q2
D-0043031,2000-05-01T00:00:00,2000,5,May,Q2
D-0043032,2000-06-01T00:00:00,2000,6,June,Q2
D-0043033,2000-07-01T00:00:00,2000,7,July,Q3
D-0043034,2000-08-01T00:00:00,2000,8,August,Q3
D-0043035,2000-09-01T00:00:00,2000,9,September,Q3
D-0043036,2000-10-01T00:00:00,2000,10,October,Q4
D-0043037,2000-11-01T00:00:00,2000,11,November,Q4
D-0043038,2000-12-01T00:00:00,2000,12,December,Q4
D-0043039,2001-01-01T00:00:00,2001,1,January,Q1
D-0043040,2001-02-01T00:00:00,2001,2,February,Q1
D-0043041,2001-03-01T00:00:00,2001,3,March,Q1
D-0043042,2001-04-01T00:00:00,2001,4,April,Q2
D-0043043,2001-05-01T00:00:00,2001,5,May,Q2
D-0043044,2001-06-01T00:00:00,2001,6,June,Q2
D-0043045,2001-07-01T00:00:00,2001,7,July,Q3
D-0043046,2001-08-01T00:00:00,2001,8,August,Q3
D-0043047,2001-09-01T00:00:00,2001,9,September,Q3
D-0043048,2001-10-01T00:00:00,2001,10,October,Q4
D-0043049,2001-11-01T00:00:00,2001,11,November,Q4
D-0043050,2001-12-01T00:00:00,2001,12,December,Q4
D-0043051,2002-01-01T00:00:00,2002,1,January,Q1
D-0043052,2002-02-01T00:00:00,2002,2,February,Q1
D-0043053,2002-03-01T00:00:00,2002,3,March,Q1
D-0043054,2002-04-01T00:00:00,2002,4,April,Q2
D-0043055,2002-05-01T00:00:00,2002,5,May,Q2
D-0043056,2002-06-01T00:00:00,2002,6,June,Q2
D-0043057,2002-07-01T00:00:00,2002,7,July,Q3
D-0043058,2002-08-01T00:00:00,2002,8,August,Q3
D-0043059,2002-09-01T00:00:00,2002,9,September,Q3
D-0043060,2002-10-01T00:00:00,2002,10,October,Q4
D-0043061,2002-11-01T00:00:00,2002,11,November,Q4
D-0043062,2002-12-01T00:00:00,2002,12,December,Q4
D-0043063,2003-01-01T00:00:00,2003,1,January,Q1
D-0043064,2003-02-01T00:00:00,2003,2,February,Q1
D-0043065,2003-03-01T00:00:00,2003,3,March,Q1
D-0043066,2003-04-01T00:00:00,2003,4,April,Q2
D-0043067,2003-05-01T00:00:00,2003,5,May,Q2
D-0043068,2003-06-01T00:00:00,2003,6,June,Q2
D-0043069,2003-07-01T00:00:00,2003,7,July,Q3
D-0043070,2003-08-01T00:00:00,2003,8,August,Q3
D-0043071,2003-09-01T00:00:00,2003,9,September,Q3
D-0043072,2003-10-01T00:00:00,2003,10,October,Q4
D-0043073,2003-11-01T00:00:00,2003,11,November,Q4
D-0043074,2003-12-01T00:00:00,2003,12,December,Q4
D-0043075,2004-01-01T00:00:00,2004,1,January,Q1
D-0043076,2004-02-01T00:00:00,2004,2,February,Q1
D-0043077,2004-03-01T00:00:00,2004,3,March,Q1
D-0043078,2004-04-01T00:00:00,2004,4,April,Q2
D-0043079,2004-05-01T00:00:00,2004,5,May,Q2
D-0043080,2004-06-01T00:00:00,2004,6,June,Q2
D-0043081,2004-07-01T00:00:00,2004,7,July,Q3
D-0043082,2004-08-01T00:00:00,2004,8,August,Q3
D-0043083,2004-09-01T00:00:00,2004,9,September,Q3
D-0043084,2004-10-01T00:00:00,2004,10,October,Q4
D-0043085,2004-11-01T00:00:00,2004,11,November,Q4
D-0043086,2004-12-01T00:00:00,2004,12,December,Q4
D-0043087,2005-01-01T00:00:00,2005,1,January,Q1
D-0043088,2005-02-01T00:00:00,2005,2,February,Q1
D-0043089,2005-03-01T00:00:00,2005,3,March,Q1
D-0043090,2005-04-01T00:00:00,2005,4,April,Q2
D-0043091,2005-05-01T00:00:00,2005,5,May,Q2
D-0043092,2005-06-01T00:00:00,2005,6,June,Q2
D-0043093,2005-07-01T00:00:00,2005,7,July,Q3
D-0043094,2005-08-01T00:00:00,2005,8,August,Q3
D-0043095,2005-09-01T00:00:00,2005,9,September,Q3
D-0043096,2005-10-01T00:00:00,2005,10,October,Q4
D-0043097,2005-11-01T00:00:00,2005,11,November,Q4
D-0043098,2005-12-01T00:00:00,2005,12,December,Q4
D-0043099,2006-01-01T00:00:00,2006,1,January,Q1
D-0043100,2006-02-01T00:00:00,2006,2,February,Q1
D-0043101,2006-03-01T00:00:00,2006,3,March,Q1
D-0043102,2006-04-01T00:00:00,2006,4,April,Q2
D-0043103,2006-05-01T00:00:00,2006,5,May,Q2
D-0043104,2006-06-01T00:00:00,2006,6,June,Q2
D-0043105,2006-07-01T00:00:00,2006,7,July,Q3
D-0043106,2006-08-01T00:00:00,2006,8,August,Q3
D-0043107,2006-09-01T00:00:00,2006,9,September,Q3
D-0043108,2006-10-01T00:00:00,2006,10,October,Q4
D-0043109,2006-11-01T00:00:00,2006,11,November,Q4
D-0043110,2006-12-01T00:00:00,2006,12,December,Q4
D-0043111,2007-01-01T00:00:00,2007,1,January,Q1
D-0043112,2007-02-01T00:00:00,2007,2,February,Q1
D-0043113,2007-03-01T00:00:00,2007,3,March,Q1
D-0043114,2007-04-01T00:00:00,2007,4,April,Q2
D-0043115,2007-05-01T00:00:00,2007,5,May,Q2
D-0043116,2007-06-01T00:00:00,2007,6,June,Q2
D-0043117,2007-07-01T00:00:00,2007,7,July,Q3
D-0043118,2007-08-01T00:00:00,2007,8,August,Q3
D-0043119,2007-09-01T00:00:00,2007,9,September,Q3
D-0043120,2007-10-01T00:00:00,2007,10,October,Q4
D-0043121,2007-11-01T00:00:00,2007,11,November,Q4
D-0043122,2007-12-01T00:00:00,2007,12,December,Q4
D-0043123,2008-01-01T00:00:00,2008,1,January,Q1
D-0043124,2008-02-01T00:00:00,2008,2,February,Q1
D-0043125,2008-03-01T00:00:00,2008,3,March,Q1
D-0043126,2008-04-01T00:00:00,2008,4,April,Q2
D-0043127,2008-05-01T00:00:00,2008,5,May,Q2
D-0043128,2008-06-01T00:00:00,2008,6,June,Q2
D-0043129,2008-07-01T00:00:00,2008,7,July,Q3
D-0043130,2008-08-01T00:00:00,2008,8,August,Q3
D-0043131,2008-09-01T00:00:00,2008,9,September,Q3
D-0043132,2008-10-01T00:00:00,2008,10,October,Q4
D-0043133,2008-11-01T00:00:00,2008,11,November,Q4
D-0043134,2008-12-01T00:00:00,2008,12,December,Q4
D-0043135,2009-01-01T00:00:00,2009,1,January,Q1
D-0043136,2009-02-01T00:00:00,2009,2,February,Q1
D-0043137,2009-03-01T00:00:00,2009,3,March,Q1
D-0043138,2009-04-01T00:00:00,2009,4,April,Q2
D-0043139,2009-05-01T00:00:00,2009,5,May,Q2
D-0043140,2009-06-01T00:00:00,2009,6,June,Q2
D-0043141,2009-07-01T00:00:00,2009,7,July,Q3
D-0043142,2009-08-01T00:00:00,2009,8,August,Q3
D-0043143,2009-09-01T00:00:00,2009,9,September,Q3
D-0043144,2009-10-01T00:00:00,2009,10,October,Q4
D-0043145,2009-11-01T00:00:00,2009,11,November,Q4
D-0043146,2009-12-01T00:00:00,2009,12,December,Q4
D-0043147,2010-01-01T00:00:00,2010,1,January,Q1
D-0043148,2010-02-01T00:00:00,2010,2,February,Q1
D-0043149,2010-03-01T00:00:00,2010,3,March,Q1
D-0043150,2010-04-01T00:00:00,2010,4,April,Q2
D-0043151,2010-05-01T00:00:00,2010,5,May,Q2
D-0043152,2010-06-01T00:00:00,2010,6,June,Q2
D-0043153,2010-07-01T00:00:00,2010,7,July,Q3
D-0043154,2010-08-01T00:00:00,2010,8,August,Q3
D-0043155,2010-09-01T00:00:00,2010,9,September,Q3
D-0043156,2010-10-01T00:00:00,2010,10,October,Q4
D-0043157,2010-11-01T00:00:00,2010,11,November,Q4
D-0043158,2010-12-01T00:00:00,2010,12,December,Q4
D-0043159,2011-01-01T00:00:00,2011,1,January,Q1
D-0043160,2011-02-01T00:00:00,2011,2,February,Q1
D-0043161,2011-03-01T00:00:00,2011,3,March,Q1
D-0043162,2011-04-01T00:00:00,2011,4,April,Q2
D-0043163,2011-05-01T00:00:00,2011,5,May,Q2
D-0043164,2011-06-01T00:00:00,2011,6,June,Q2
D-0043165,2011-07-01T00:00:00,2011,7,July,Q3
D-0043166,2011-08-01T00:00:00,2011,8,August,Q3
D-0043167,2011-09-01T00:00:00,2011,9,September,Q3
D-0043168,2011-10-01T00:00:00,2011,10,October,Q4
D-0043169,2011-11-01T00:00:00,2011,11,November,Q4
D-0043170,2011-12-01T00:00:00,2011,12,December,Q4
D-0043171,2012-01-01T00:00:00,2012,1,January,Q1
D-0043172,2012-02-01T00:00:00,2012,2,February,Q1
D-0043173,2012-03-01T00:00:00,2012,3,March,Q1
D-0043174,2012-04-01T00:00:00,2012,4,April,Q2
D-0043175,2012-05-01T00:00:00,2012,5,May,Q2
D-0043176,2012-06-01T00:00:00,2012,6,June,Q2
D-0043177,2012-07-01T00:00:00,2012,7,July,Q3
D-0043178,2012-08-01T00:00:00,2012,8,August,Q3
D-0043179,2012-09-01T00:00:00,2012,9,September,Q3
D-0043180,2012-10-01T00:00:00,2012,10,October,Q4
D-0043181,2012-11-01T00:00:00,2012,11,November,Q4
D-0043182,2012-12-01T00:00:00,2012,12,December,Q4
D-0043183,2013-01-01T00:00:00,2013,1,January,Q1
D-0043184,2013-02-01T00:00:00,2013,2,February,Q1
D-0043185,2013-03-01T00:00:00,2013,3,March,Q1
D-0043186,2013-04-01T00:00:00,2013,4,April,Q2
D-0043187,2013-05-01T00:00:00,2013,5,May,Q2
D-0043188,2013-06-01T00:00:00,2013,6,June,Q2
D-0043189,2013-07-01T00:00:00,2013,7,July,Q3
D-0043190,2013-08-01T00:00:00,2013,8,August,Q3
D-0043191,2013-09-01T00:00:00,2013,9,September,Q3
D-0043192,2013-10-01T00:00:00,2013,10,October,Q4
D-0043193,2013-11-01T00:00:00,2013,11,November,Q4
D-0043194,2013-12-01T00:00:00,2013,12,December,Q4
D-0043195,2014-01-01T00:00:00,2014,1,January,Q1
D-0043196,2014-02-01T00:00:00,2014,2,February,Q1
D-0043197,2014-03-01T00:00:00,2014,3,March,Q1
D-0043198,2014-04-01T00:00:00,2014,4,April,Q2
D-0043199,2014-05-01T00:00:00,2014,5,May,Q2
D-0043200,2014-06-01T00:00:00,2014,6,June,Q2
D-0043201,2014-07-01T00:00:00,2014,7,July,Q3
D-0043202,2014-08-01T00:00:00,2014,8,August,Q3
D-0043203,2014-09-01T00:00:00,2014,9,September,Q3
D-0043204,2014-10-01T00:00:00,2014,10,October,Q4
D-0043205,2014-11-01T00:00:00,2014,11,November,Q4
D-0043206,2014-12-01T00:00:00,2014,12,December,Q4
D-0043207,2015-01-01T00:00:00,2015,1,January,Q1
D-0043208,2015-02-01T00:00:00,2015,2,February,Q1
D-0043209,2015-03-01T00:00:00,2015,3,March,Q1
D-0043210,2015-04-01T00:00:00,2015,4,April,Q2
D-0043211,2015-05-01T00:00:00,2015,5,May,Q2
D-0043212,2015-06-01T00:00:00,2015,6,June,Q2
D-0043213,2015-07-01T00:00:00,2015,7,July,Q3
D-0043214,2015-08-01T00:00:00,2015,8,August,Q3
D-0043215,2015-09-01T00:00:00,2015,9,September,Q3
D-0043216,2015-10-01T00:00:00,2015,10,October,Q4
D-0043217,2015-11-01T00:00:00,2015,11,November,Q4
D-0043218,2015-12-01T00:00:00,2015,12,December,Q4
D-0043219,2016-01-01T00:00:00,2016,1,January,Q1
D-0043220,2016-02-01T00:00:00,2016,2,February,Q1
D-0043221,2016-03-01T00:00:00,2016,3,March,Q1
D-0043222,2016-04-01T00:00:00,2016,4,April,Q2
D-0043223,2016-05-01T00:00:00,2016,5,May,Q2
D-0043224,2016-06-01T00:00:00,2016,6,June,Q2
D-0043225,2016-07-01T00:00:00,2016,7,July,Q3
D-0043226,2016-08-01T00:00:00,2016,8,August,Q3
D-0043227,2016-09-01T00:00:00,2016,9,September,Q3
D-0043228,2016-10-01T00:00:00,2016,10,October,Q4
D-0043229,2016-11-01T00:00:00,2016,11,November,Q4
D-0043230,2016-12-01T00:00:00,2016,12,December,Q4
D-0043231,2017-01-01T00:00:00,2017,1,January,Q1
D-0043232,2017-02-01T00:00:00,2017,2,February,Q1
D-0043233,2017-03-01T00:00:00,2017,3,March,Q1
D-0043234,2017-04-01T00:00:00,2017,4,April,Q2
D-0043235,2017-05-01T00:00:00,2017,5,May,Q2
D-0043236,2017-06-01T00:00:00,2017,6,June,Q2
D-0043237,2017-07-01T00:00:00,2017,7,July,Q3
D-0043238,2017-08-01T00:00:00,2017,8,August,Q3
D-0043239,2017-09-01T00:00:00,2017,9,September,Q3
D-0043240,2017-10-01T00:00:00,2017,10,October,Q4
D-0043241,2017-11-01T00:00:00,2017,11,November,Q4
D-0043242,2017-12-01T00:00:00,2017,12,December,Q4
D-0043243,2018-01-01T00:00:00,2018,1,January,Q1
D-0043244,2018-02-01T00:00:00,2018,2,February,Q1
D-0043245,2018-03-01T00:00:00,2018,3,March,Q1
D-0043246,2018-04-01T00:00:00,2018,4,April,Q2
D-0043247,2018-05-01T00:00:00,2018,5,May,Q2
D-0043248,2018-06-01T00:00:00,2018,6,June,Q2
D-0043249,2018-07-01T00:00:00,2018,7,July,Q3
D-0043250,2018-08-01T00:00:00,2018,8,August,Q3
D-0043251,2018-09-01T00:00:00,2018,9,September,Q3
D-0043252,2018-10-01T00:00:00,2018,10,October,Q4
D-0043253,2018-11-01T00:00:00,2018,11,November,Q4
D-0043254,2018-12-01T00:00:00,2018,12,December,Q4
D-0043255,2019-01-01T00:00:00,2019,1,January,Q1
D-0043256,2019-02-01T00:00:00,2019,2,February,Q1
D-0043257,2019-03-01T00:00:00,2019,3,March,Q1
D-0043258,2019-04-01T00:00:00,2019,4,April,Q2
D-0043259,2019-05-01T00:00:00,2019,5,May,Q2
D-0043260,2019-06-01T00:00:00,2019,6,June,Q2
D-0043261,2019-07-01T00:00:00,2019,7,July,Q3
D-0043262,2019-08-01T00:00:00,2019,8,August,Q3
D-0043263,2019-09-01T00:00:00,2019,9,September,Q3
D-0043264,2019-10-01T00:00:00,2019,10,October,Q4
D-0043265,2019-11-01T00:00:00,2019,11,November,Q4
D-0043266,2019-12-01T00:00:00,2019,12,December,Q4
D-0043267,2020-01-01T00:00:00,2020,1,January,Q1
D-0043268,2020-02-01T00:00:00,2020,2,February,Q1
D-0043269,2020-03-01T00:00:00,2020,3,March,Q1
D-0043270,2020-04-01T00:00:00,2020,4,April,Q2
D-0043271,2020-05-01T00:00:00,2020,5,May,Q2
D-0043272,2020-06-01T00:00:00,2020,6,June,Q2
D-0043273,2020-07-01T00:00:00,2020,7,July,Q3
D-0043274,2020-08-01T00:00:00,2020,8,August,Q3
D-0043275,2020-09-01T00:00:00,2020,9,September,Q3
D-0043276,2020-10-01T00:00:00,2020,10,October,Q4
D-0043277,2020-11-01T00:00:00,2020,11,November,Q4
D-0043278,2020-12-01T00:00:00,2020,12,December,Q4
D-0043279,2021-01-01T00:00:00,2021,1,January,Q1
D-0043280,2021-02-01T00:00:00,2021,2,February,Q1
D-0043281,2021-03-01T00:00:00,2021,3,March,Q1
D-0043282,2021-04-01T00:00:00,2021,4,April,Q2
D-0043283,2021-05-01T00:00:00,2021,5,May,Q2
D-0043284,2021-06-01T00:00:00,2021,6,June,Q2
D-0043285,2021-07-01T00:00:00,2021,7,July,Q3
D-0043286,2021-08-01T00:00:00,2021,8,August,Q3
D-0043287,2021-09-01T00:00:00,2021,9,September,Q3
D-0043288,2021-10-01T00:00:00,2021,10,October,Q4
D-0043289,2021-11-01T00:00:00,2021,11,November,Q4
D-0043290,2021-12-01T00:00:00,2021,12,December,Q4
D-0043291,2022-01-01T00:00:00,2022,1,January,Q1
D-0043292,2022-02-01T00:00:00,2022,2,February,Q1
D-0043293,2022-03-01T00:00:00,2022,3,March,Q1
D-0043294,2022-04-01T00:00:00,2022,4,April,Q2
D-0043295,2022-05-01T00:00:00,2022,5,May,Q2
D-0043296,2022-06-01T00:00:00,2022,6,June,Q2
D-0043297,2022-07-01T00:00:00,2022,7,July,Q3
D-0043298,2022-08-01T00:00:00,2022,8,August,Q3
D-0043299,2022-09-01T00:00:00,2022,9,September,Q3
D-0043300,2022-10-01T00:00:00,2022,10,October,Q4
D-0043301,2022-11-01T00:00:00,2022,11,November,Q4
D-0043302,2022-12-01T00:00:00,2022,12,December,Q4
D-0043303,2023-01-01T00:00:00,2023,1,January,Q1
D-0043304,2023-02-01T00:00:00,2023,2,February,Q1
D-0043305,2023-03-01T00:00:00,2023,3,March,Q1
D-0043306,2023-04-01T00:00:00,2023,4,April,Q2
D-0043307,2023-05-01T00:00:00,2023,5,May,Q2
D-0043308,2023-06-01T00:00:00,2023,6,June,Q2
D-0043309,2023-07-01T00:00:00,2023,7,July,Q3
D-0043310,2023-08-01T00:00:00,2023,8,August,Q3
D-0043311,2023-09-01T00:00:00,2023,9,September,Q3
D-0043312,2023-10-01T00:00:00,2023,10,October,Q4
D-0043313,2023-11-01T00:00:00,2023,11,November,Q4
D-0043314,2023-12-01T00:00:00,2023,12,December,Q4
D-0043315,2024-01-01T00:00:00,2024,1,January,Q1
D-0043316,2024-02-01T00:00:00,2024,2,February,Q1
D-0043317,2024-03-01T00:00:00,2024,3,March,Q1
D-0043318,2024-04-01T00:00:00,2024,4,April,Q2
D-0043319,2024-05-01T00:00:00,2024,5,May,Q2
D-0043320,2024-06-01T00:00:00,2024,6,June,Q2
D-0043321,2024-07-01T00:00:00,2024,7,July,Q3
D-0043322,2024-08-01T00:00:00,2024,8,August,Q3
D-0043323,2024-09-01T00:00:00,2024,9,September,Q3
D-0043324,2024-10-01T00:00:00,2024,10,October,Q4
D-0043325,2024-11-01T00:00:00,2024,11,November,Q4
D-0043326,2024-12-01T00:00:00,2024,12,December,Q4
D-0043327,2025-01-01T00:00:00,2025,1,January,Q1
D-0043328,2025-02-01T00:00:00,2025,2,February,Q1
D-0043329,2025-03-01T00:00:00,2025,3,March,Q1
D-0043330,2000-01-01T00:00:00,2000,1,January,Q1
D-0043331,2000-02-01T00:00:00,2000,2,February,Q1
D-0043332,2000-03-01T00:00:00,2000,3,March,Q1
D-0043333,2000-04-01T00:00:00,2000,4,April,Q2
D-0043334,2000-05-01T00:00:00,2000,5,May,Q2
D-0043335,2000-06-01T00:00:00,2000,6,June,Q2
D-0043336,2000-07-01T00:00:00,2000,7,July,Q3
D-0043337,2000-08-01T00:00:00,2000,8,August,Q3
D-0043338,2000-09-01T00:00:00,2000,9,September,Q3
D-0043339,2000-10-01T00:00:00,2000,10,October,Q4
D-0043340,2000-11-01T00:00:00,2000,11,November,Q4
D-0043341,2000-12-01T00:00:00,2000,12,December,Q4
D-0043342,2001-01-01T00:00:00,2001,1,January,Q1
D-0043343,2001-02-01T00:00:00,2001,2,February,Q1
D-0043344,2001-03-01T00:00:00,2001,3,March,Q1
D-0043345,2001-04-01T00:00:00,2001,4,April,Q2
D-0043346,2001-05-01T00:00:00,2001,5,May,Q2
D-0043347,2001-06-01T00:00:00,2001,6,June,Q2
D-0043348,2001-07-01T00:00:00,2001,7,July,Q3
D-0043349,2001-08-01T00:00:00,2001,8,August,Q3
D-0043350,2001-09-01T00:00:00,2001,9,September,Q3
D-0043351,2001-10-01T00:00:00,2001,10,October,Q4
D-0043352,2001-11-01T00:00:00,2001,11,November,Q4
D-0043353,2001-12-01T00:00:00,2001,12,December,Q4
D-0043354,2002-01-01T00:00:00,2002,1,January,Q1
D-0043355,2002-02-01T00:00:00,2002,2,February,Q1
D-0043356,2002-03-01T00:00:00,2002,3,March,Q1
D-0043357,2002-04-01T00:00:00,2002,4,April,Q2
D-0043358,2002-05-01T00:00:00,2002,5,May,Q2
D-0043359,2002-06-01T00:00:00,2002,6,June,Q2
D-0043360,2002-07-01T00:00:00,2002,7,July,Q3
D-0043361,2002-08-01T00:00:00,2002,8,August,Q3
D-0043362,2002-09-01T00:00:00,2002,9,September,Q3
D-0043363,2002-10-01T00:00:00,2002,10,October,Q4
D-0043364,2002-11-01T00:00:00,2002,11,November,Q4
D-0043365,2002-12-01T00:00:00,2002,12,December,Q4
D-0043366,2003-01-01T00:00:00,2003,1,January,Q1
D-0043367,2003-02-01T00:00:00,2003,2,February,Q1
D-0043368,2003-03-01T00:00:00,2003,3,March,Q1
D-0043369,2003-04-01T00:00:00,2003,4,April,Q2
D-0043370,2003-05-01T00:00:00,2003,5,May,Q2
D-0043371,2003-06-01T00:00:00,2003,6,June,Q2
D-0043372,2003-07-01T00:00:00,2003,7,July,Q3
D-0043373,2003-08-01T00:00:00,2003,8,August,Q3
D-0043374,2003-09-01T00:00:00,2003,9,September,Q3
D-0043375,2003-10-01T00:00:00,2003,10,October,Q4
D-0043376,2003-11-01T00:00:00,2003,11,November,Q4
D-0043377,2003-12-01T00:00:00,2003,12,December,Q4
D-0043378,2004-01-01T00:00:00,2004,1,January,Q1
D-0043379,2004-02-01T00:00:00,2004,2,February,Q1
D-0043380,2004-03-01T00:00:00,2004,3,March,Q1
D-0043381,2004-04-01T00:00:00,2004,4,April,Q2
D-0043382,2004-05-01T00:00:00,2004,5,May,Q2
D-0043383,2004-06-01T00:00:00,2004,6,June,Q2
D-0043384,2004-07-01T00:00:00,2004,7,July,Q3
D-0043385,2004-08-01T00:00:00,2004,8,August,Q3
D-0043386,2004-09-01T00:00:00,2004,9,September,Q3
D-0043387,2004-10-01T00:00:00,2004,10,October,Q4
D-0043388,2004-11-01T00:00:00,2004,11,November,Q4
D-0043389,2004-12-01T00:00:00,2004,12,December,Q4
D-0043390,2005-01-01T00:00:00,2005,1,January,Q1
D-0043391,2005-02-01T00:00:00,2005,2,February,Q1
D-0043392,2005-03-01T00:00:00,2005,3,March,Q1
D-0043393,2005-04-01T00:00:00,2005,4,April,Q2
D-0043394,2005-05-01T00:00:00,2005,5,May,Q2
D-0043395,2005-06-01T00:00:00,2005,6,June,Q2
